log:

20:main_flag(x-y)	13424.341834	flag_v:	0.000843405728806	flag_s:	0.00468329131437	flag_w:	0.000904628537302

21:main_flag(x-y)	13424.0261758	flag_v:	0.000760689741922	flag_s:	0.00431772721132	flag_w:	0.000815899705938

22:main_flag(x-y)	13423.7719375	flag_v:	0.000685538059711	flag_s:	0.00390739408264	flag_w:	0.00073623245608

23:main_flag(x-y)	13423.5666278	flag_v:	0.000617549046277	flag_s:	0.00348255681896	flag_w:	0.000663787166753

24:main_flag(x-y)	13423.4004463	flag_v:	0.000556227673692	flag_s:	0.00306447474457	flag_w:	0.000598194552365

25:main_flag(x-y)	13423.2656595	flag_v:	0.00050103867186	flag_s:	0.00266717972448	flag_w:	0.000538992518319

26:main_flag(x-y)	13423.1561367	flag_v:	0.000451441011685	flag_s:	0.0022991526099	flag_w:	0.000485677129689

27:main_flag(x-y)	13423.0669983	flag_v:	0.00040690944225	flag_s:	0.00196477874245	flag_w:	0.000437736125936

28:main_flag(x-y)	13422.9943478	flag_v:	0.000366947184042	flag_s:	0.00166554316954	flag_w:	0.000394670136539

29:main_flag(x-y)	13422.9350643	flag_v:	0.000331092681431	flag_s:	0.00140097060698	flag_w:	0.000356005385859

30:main_flag(x-y)	13422.8866414	flag_v:	0.00029892244493	flag_s:	0.00116933781221	flag_w:	0.000321300617798

31:main_flag(x-y)	13422.8470609	flag_v:	0.000270051387355	flag_s:	0.000968195227842	flag_w:	0.000290150178817

32:main_flag(x-y)	13422.8146936	flag_v:	0.000244131613495	flag_s:	0.000794735983445	flag_w:	0.000262184613366

33:main_flag(x-y)	13422.7882212	flag_v:	0.000220850310921	flag_s:	0.00064604722973	flag_w:	0.000237069708036

34:main_flag(x-y)	13422.7665745	flag_v:	0.000199927172262	flag_s:	0.000529267491161	flag_w:	0.000214504618556

35:main_flag(x-y)	13422.7488843	flag_v:	0.000181111629633	flag_s:	0.000470127665891	flag_w:	0.000194219506421

36:main_flag(x-y)	13422.7344422	flag_v:	0.00016418007903	flag_s:	0.000417260223636	flag_w:	0.000175972964413

37:main_flag(x-y)	13422.7226699	flag_v:	0.000148933203735	flag_s:	0.000370189216813	flag_w:	0.000159549409432

38:main_flag(x-y)	13422.713094	flag_v:	0.00013519345854	flag_s:	0.000328403044168	flag_w:	0.00014475655241

39:main_flag(x-y)	13422.7053266	flag_v:	0.000123383309283	flag_s:	0.000291387368022	flag_w:	0.000132340408747

40:main_flag(x-y)	13422.6990486	flag_v:	0.000112900873083	flag_s:	0.000258645811633	flag_w:	0.000121171948297

41:main_flag(x-y)	13422.6939979	flag_v:	0.000103345517908	flag_s:	0.000229712158362	flag_w:	0.000110981588833

42:main_flag(x-y)	13422.689958	flag_v:	9.46319047079e-05	flag_s:	0.000204156749725	flag_w:	0.000101680570542

43:main_flag(x-y)	13422.6867504	flag_v:	8.66827491831e-05	flag_s:	0.000181589017038	flag_w:	9.31883314992e-05

44:main_flag(x-y)	13422.6842275	flag_v:	7.94280803671e-05	flag_s:	0.000161657509383	flag_w:	8.54317818739e-05

45:main_flag(x-y)	13422.6822672	flag_v:	7.28045550682e-05	flag_s:	0.000144048376039	flag_w:	7.83446266956e-05

46:main_flag(x-y)	13422.6807684	flag_v:	6.67548284138e-05	flag_s:	0.000128482949213	flag_w:	7.18667403101e-05

47:main_flag(x-y)	13422.6796473	flag_v:	6.12269787565e-05	flag_s:	0.000114714871707	flag_w:	6.59435907169e-05

48:main_flag(x-y)	13422.6788343	flag_v:	5.61739844192e-05	flag_s:	0.000104379810776	flag_w:	6.05257133162e-05

49:main_flag(x-y)	13422.6782718	flag_v:	5.15532490334e-05	flag_s:	9.56407181179e-05	flag_w:	5.55682313275e-05

50:main_flag(x-y)	13422.6779122	flag_v:	4.73261718589e-05	flag_s:	8.76679570581e-05	flag_w:	5.1030419735e-05

51:main_flag(x-y)	13422.6777157	flag_v:	4.34577595771e-05	flag_s:	8.03911127027e-05	flag_w:	4.68753094154e-05

52:main_flag(x-y)	13422.6776497	flag_v:	3.99162759613e-05	flag_s:	7.82213139312e-05	flag_w:	4.30693297522e-05

53:main_flag(x-y)	13422.6776869	flag_v:	3.66729260203e-05	flag_s:	7.80097537537e-05	flag_w:	3.95819842958e-05

54:main_flag(x-y)	13422.6778051	flag_v:	3.37015714111e-05	flag_s:	7.70925988239e-05	flag_w:	3.638555819e-05

55:main_flag(x-y)	13422.6779856	flag_v:	3.09784741e-05	flag_s:	7.5616416053e-05	flag_w:	3.34548541392e-05

56:main_flag(x-y)	13422.6782134	flag_v:	2.84820655808e-05	flag_s:	7.37043855918e-05	flag_w:	3.07669536312e-05

57:main_flag(x-y)	13422.6784759	flag_v:	2.61927390353e-05	flag_s:	7.14597324093e-05	flag_w:	2.83010018478e-05

58:main_flag(x-y)	13422.678763	flag_v:	2.40926621864e-05	flag_s:	6.8968661777e-05	flag_w:	2.60380134189e-05

59:main_flag(x-y)	13422.6790664	flag_v:	2.21656087739e-05	flag_s:	6.63028850138e-05	flag_w:	2.39606970267e-05

60:main_flag(x-y)	13422.6793793	flag_v:	2.03968067134e-05	flag_s:	6.35217802802e-05	flag_w:	2.20532972968e-05

61:main_flag(x-y)	13422.6796965	flag_v:	1.87728012933e-05	flag_s:	6.06742443011e-05	flag_w:	2.03014519387e-05

62:main_flag(x-y)	13422.6800135	flag_v:	1.72813318292e-05	flag_s:	5.7800281196e-05	flag_w:	1.8692062937e-05

63:main_flag(x-y)	13422.680327	flag_v:	1.591122046e-05	flag_s:	5.49323601746e-05	flag_w:	1.72131798402e-05

64:main_flag(x-y)	13422.6806344	flag_v:	1.46522717722e-05	flag_s:	5.20965805175e-05	flag_w:	1.58538946982e-05

65:main_flag(x-y)	13422.6809336	flag_v:	1.34951822473e-05	flag_s:	4.93136649998e-05	flag_w:	1.46042468556e-05

66:main_flag(x-y)	13422.6812231	flag_v:	1.24314584346e-05	flag_s:	4.6599813692e-05	flag_w:	1.34551368491e-05

67:main_flag(x-y)	13422.6815019	flag_v:	1.1453343051e-05	flag_s:	4.39674283304e-05	flag_w:	1.23982488407e-05

68:main_flag(x-y)	13422.6817692	flag_v:	1.05537481478e-05	flag_s:	4.14257352927e-05	flag_w:	1.14259796464e-05

69:main_flag(x-y)	13422.6820245	flag_v:	9.72619466548e-06	flag_s:	3.8981314973e-05	flag_w:	1.05313754102e-05

70:main_flag(x-y)	13422.6822676	flag_v:	8.96475773267e-06	flag_s:	3.66385525257e-05	flag_w:	9.70807341671e-06

71:main_flag(x-y)	13422.6824984	flag_v:	8.26401711197e-06	flag_s:	3.44000240041e-05	flag_w:	8.95024996184e-06

72:main_flag(x-y)	13422.6827171	flag_v:	7.61901232824e-06	flag_s:	3.22668193651e-05	flag_w:	8.25257248915e-06

73:main_flag(x-y)	13422.6829238	flag_v:	7.02520198591e-06	flag_s:	3.02388235517e-05	flag_w:	7.61015683115e-06

74:main_flag(x-y)	13422.6831188	flag_v:	6.47842682449e-06	flag_s:	2.83149477415e-05	flag_w:	7.01852741081e-06

75:main_flag(x-y)	13422.6833024	flag_v:	5.9748762606e-06	flag_s:	2.64933305462e-05	flag_w:	6.47358233263e-06

76:main_flag(x-y)	13422.6834751	flag_v:	5.51105795757e-06	flag_s:	2.4771502742e-05	flag_w:	5.9715607641e-06

77:main_flag(x-y)	13422.6836372	flag_v:	5.08377017756e-06	flag_s:	2.31465283146e-05	flag_w:	5.50901318208e-06

78:main_flag(x-y)	13422.6837893	flag_v:	4.6900766888e-06	flag_s:	2.16151241378e-05	flag_w:	5.08277516209e-06

79:main_flag(x-y)	13422.6839317	flag_v:	4.32728388205e-06	flag_s:	2.01737550489e-05	flag_w:	4.68994248948e-06

80:main_flag(x-y)	13422.6840651	flag_v:	3.99292002069e-06	flag_s:	1.88187171856e-05	flag_w:	4.32784952786e-06

81:main_flag(x-y)	13422.6841898	flag_v:	3.68471627759e-06	flag_s:	1.75462066862e-05	flag_w:	3.99404848506e-06

82:main_flag(x-y)	13422.6843062	flag_v:	3.40058952752e-06	flag_s:	1.63523713606e-05	flag_w:	3.68629131975e-06

83:main_flag(x-y)	13422.684415	flag_v:	3.13862659017e-06	flag_s:	1.52333595809e-05	flag_w:	3.4025126856e-06

84:main_flag(x-y)	13422.6845164	flag_v:	2.89706995822e-06	flag_s:	1.41853544762e-05	flag_w:	3.14081485997e-06

85:main_flag(x-y)	13422.684611	flag_v:	2.674304682e-06	flag_s:	1.32046038896e-05	flag_w:	2.89945355547e-06

86:main_flag(x-y)	13422.6846992	flag_v:	2.4688464779e-06	flag_s:	1.22874434215e-05	flag_w:	2.67682521948e-06

87:main_flag(x-y)	13422.6847813	flag_v:	2.27933081541e-06	flag_s:	1.14303135844e-05	flag_w:	2.4714553144e-06

88:main_flag(x-y)	13422.6848577	flag_v:	2.104502978e-06	flag_s:	1.06297726724e-05	flag_w:	2.28198762486e-06

89:main_flag(x-y)	13422.6849288	flag_v:	1.9432089892e-06	flag_s:	9.88250730188e-06	flag_w:	2.10717466942e-06

90:main_flag(x-y)	13422.6849949	flag_v:	1.79438728522e-06	flag_s:	9.18533906741e-06	flag_w:	1.94586847191e-06

91:main_flag(x-y)	13422.6850564	flag_v:	1.65706113042e-06	flag_s:	8.53522692801e-06	flag_w:	1.7970127888e-06

92:main_flag(x-y)	13422.6851135	flag_v:	1.53033163775e-06	flag_s:	7.9292717256e-06	flag_w:	1.65963517529e-06

93:main_flag(x-y)	13422.6851666	flag_v:	1.41337145836e-06	flag_s:	7.36471452267e-06	flag_w:	1.53284060822e-06

94:main_flag(x-y)	13422.6852159	flag_v:	1.30541890818e-06	flag_s:	6.83893573261e-06	flag_w:	1.41580476454e-06

95:main_flag(x-y)	13422.6852617	flag_v:	1.20577264264e-06	flag_s:	6.349453472e-06	flag_w:	1.30776880258e-06

96:main_flag(x-y)	13422.6853042	flag_v:	1.11378679018e-06	flag_s:	5.89392071942e-06	flag_w:	1.20803340198e-06

97:main_flag(x-y)	13422.6853437	flag_v:	1.02886644271e-06	flag_s:	5.47012045771e-06	flag_w:	1.11595468755e-06

98:main_flag(x-y)	13422.6853803	flag_v:	9.50463578592e-07	flag_s:	5.07596246618e-06	flag_w:	1.03093932258e-06

99:main_flag(x-y)	13422.6854142	flag_v:	8.78073249698e-07	flag_s:	4.70947839537e-06	flag_w:	9.5244045295e-07

100:main_flag(x-y)	13422.6854457	flag_v:	8.11230182187e-07	flag_s:	4.36881700117e-06	flag_w:	8.79954210165e-07

